n,tau,d,semilla,auc_cv,auc_resub,C,l1_ratio,n_coef_no_cero,tasa,variante
80,0.9,0.0,20260911,0.4248777078965758,0.7016072676450035,1.0,0.5,7,0.6625,especificos
80,0.9,0.0,20260911,0.4141737891737891,0.6242877492877493,0.1,0.5,2,0.675,especificos
80,0.9,0.0,20260911,0.6517445687952601,0.7050691244239631,0.01,0.0,9,0.6125,especificos
80,0.9,0.0,20260911,0.6056547619047618,0.7626488095238095,1.0,0.5,7,0.7,especificos
80,0.9,0.0,20260911,0.4189090909090909,0.5,0.01,0.5,0,0.6875,especificos
80,0.9,0.0,20260911,0.5109090909090909,0.5,0.01,0.5,0,0.6875,especificos
80,0.9,0.0,20260911,0.53515625,0.7272135416666666,1.0,0.0,9,0.6,especificos
80,0.9,0.0,20260911,0.4251302083333333,0.5,0.01,0.5,0,0.6,especificos
80,0.9,0.0,20260911,0.5279947916666666,0.724609375,1.0,0.0,9,0.6,especificos
80,0.9,0.0,20260911,0.4707977207977208,0.6242877492877492,0.1,0.5,3,0.675,especificos
80,0.9,0.0,20260911,0.4367816091954023,0.5,0.01,0.5,0,0.6375,especificos
80,0.9,0.0,20260911,0.484375,0.6517857142857142,0.01,0.0,9,0.7,especificos
80,0.9,0.0,20260911,0.5073333333333333,0.7733333333333333,1.0,0.0,9,0.625,especificos
80,0.9,0.0,20260911,0.4516363636363636,0.5,0.01,0.5,0,0.6875,especificos
80,0.9,0.0,20260911,0.4599999999999999,0.5,0.01,0.5,0,0.625,especificos
80,0.9,0.0,20260911,0.529040404040404,0.6306818181818181,0.01,0.0,9,0.55,especificos
80,0.9,0.0,20260911,0.3897300855826202,0.5,0.01,0.5,0,0.6125,especificos
80,0.9,0.0,20260911,0.5602678571428571,0.7261904761904763,1.0,0.0,9,0.7,especificos
80,0.9,0.0,20260911,0.43148962916404776,0.7039597737272156,1.0,0.0,9,0.5375,especificos
80,0.9,0.0,20260911,0.33437500000000003,0.5,0.01,0.5,0,0.5,especificos
80,0.9,0.0,20260911,0.5015984654731457,0.6342710997442456,0.1,0.5,1,0.575,especificos
80,0.9,0.0,20260911,0.4592727272727272,0.5,0.01,0.5,0,0.6875,especificos
80,0.9,0.0,20260911,0.44764957264957267,0.5,0.01,0.5,0,0.675,especificos
80,0.9,0.0,20260911,0.507554945054945,0.6030219780219781,0.01,0.0,9,0.65,especificos
80,0.9,0.0,20260911,0.5772187281621244,0.7435359888190077,0.1,0.0,9,0.6625,especificos
80,0.9,0.0,20260911,0.49572649572649574,0.5997150997150997,0.01,0.0,9,0.675,especificos
80,0.9,0.0,20260911,0.5889114266396214,0.6233941852603111,0.01,0.0,9,0.6375,especificos
80,0.9,0.0,20260911,0.533245556287031,0.6859776168531929,0.01,0.0,9,0.6125,especificos
80,0.9,0.0,20260911,0.49677158999192905,0.5,0.01,0.5,0,0.7375,especificos
80,0.9,0.0,20260911,0.5847272727272728,0.7032727272727273,0.01,0.0,9,0.6875,especificos
80,0.9,0.0,20260911,0.5190199871050936,0.5,0.01,0.5,0,0.5875,especificos
80,0.9,0.0,20260911,0.41261755485893414,0.5,0.01,0.5,0,0.725,especificos
80,0.9,0.0,20260911,0.3863932291666667,0.5,0.01,0.5,0,0.6,especificos
80,0.9,0.0,20260911,0.4726587052168448,0.6316781898177246,0.01,0.0,9,0.5375,especificos
80,0.9,0.0,20260911,0.5329153605015674,0.7092476489028212,0.1,0.5,2,0.725,especificos
80,0.9,0.0,20260911,0.6750483558994197,0.8278529980657641,1.0,1.0,6,0.5875,especificos
80,0.9,0.0,20260911,0.46642527978933507,0.727452271231073,1.0,0.5,9,0.6125,especificos
80,0.9,0.0,20260911,0.4996803069053709,0.5,0.01,0.5,0,0.575,especificos
80,0.9,0.0,20260911,0.3936507936507937,0.5,0.01,0.5,0,0.5625,especificos
80,0.9,0.0,20260911,0.6935483870967742,0.7001316655694537,0.1,0.5,1,0.6125,especificos
80,0.9,0.0,20260911,0.5018856065367693,0.6882463859208044,1.0,1.0,7,0.5375,especificos
80,0.9,0.0,20260911,0.44631661442006265,0.6434169278996865,0.1,0.5,1,0.725,especificos
80,0.9,0.0,20260911,0.43101225016118627,0.5,0.01,0.5,0,0.5875,especificos
80,0.9,0.0,20260911,0.4847870182555781,0.6396213657876944,0.1,0.5,2,0.6375,especificos
80,0.9,0.0,20260911,0.5611263736263735,0.723901098901099,1.0,0.0,9,0.65,especificos
80,0.9,0.0,20260911,0.5215873015873016,0.7212698412698412,1.0,0.0,9,0.5625,especificos
80,0.9,0.0,20260911,0.41968400263331135,0.6872942725477288,1.0,0.0,9,0.6125,especificos
80,0.9,0.0,20260911,0.5165652467883706,0.6402974983096686,0.01,0.0,9,0.6375,especificos
80,0.9,0.0,20260911,0.5505698005698006,0.6691595441595442,0.1,0.5,1,0.675,especificos
80,0.9,0.0,20260911,0.4608395989974937,0.5,0.01,0.5,0,0.525,especificos
80,0.9,0.0,20260911,0.402,0.6566666666666666,0.1,0.0,9,0.625,especificos
80,0.9,0.0,20260911,0.42866666666666675,0.634,1.0,1.0,5,0.625,especificos
80,0.9,0.0,20260911,0.47613960113960113,0.688034188034188,1.0,0.0,9,0.675,especificos
80,0.9,0.0,20260911,0.4305555555555556,0.6294191919191918,0.1,0.5,2,0.55,especificos
80,0.9,0.0,20260911,0.4321181646763042,0.5,0.01,0.5,0,0.5375,especificos
80,0.9,0.0,20260911,0.5740618828176433,0.7142857142857143,1.0,0.5,7,0.6125,especificos
80,0.9,0.0,20260911,0.48958333333333337,0.5,0.01,0.5,0,0.6,especificos
80,0.9,0.0,20260911,0.4224137931034483,0.7021943573667713,1.0,0.0,9,0.725,especificos
80,0.9,0.0,20260911,0.49177090190915074,0.7228439763001975,1.0,0.0,9,0.6125,especificos
80,0.9,0.0,20260911,0.47492163009404387,0.5,0.01,0.5,0,0.725,especificos
80,0.9,0.0,20260911,0.4886363636363636,0.743730407523511,0.1,0.0,9,0.725,especificos
80,0.9,0.0,20260911,0.4042022792022792,0.7008547008547009,1.0,0.0,9,0.675,especificos
80,0.9,0.0,20260911,0.46822177146720756,0.5939824205544287,0.1,0.5,1,0.6375,especificos
80,0.9,0.0,20260911,0.6064073226544623,0.8062547673531655,1.0,0.0,9,0.7125,especificos
80,0.9,0.0,20260911,0.42832995267072344,0.6372549019607844,0.1,0.5,1,0.6375,especificos
80,0.9,0.0,20260911,0.4208984375,0.5983072916666667,0.01,0.0,9,0.6,especificos
80,0.9,0.0,20260911,0.6036363636363635,0.6574545454545454,0.01,0.0,9,0.6875,especificos
80,0.9,0.0,20260911,0.568289384719405,0.6348884381338742,0.1,0.5,1,0.6375,especificos
80,0.9,0.0,20260911,0.5218098958333333,0.67578125,0.01,0.0,9,0.6,especificos
80,0.9,0.0,20260911,0.529532967032967,0.606456043956044,0.01,0.0,9,0.65,especificos
80,0.9,0.0,20260911,0.5216362407031778,0.5,0.01,0.5,0,0.6375,especificos
80,0.9,0.0,20260911,0.3983333333333333,0.5,0.01,0.5,0,0.625,especificos
80,0.9,0.0,20260911,0.4134615384615385,0.5810439560439561,0.01,0.0,9,0.65,especificos
80,0.9,0.0,20260911,0.4645182291666667,0.759765625,1.0,0.0,9,0.6,especificos
80,0.9,0.0,20260911,0.4222222222222222,0.6180952380952381,0.1,0.5,2,0.5625,especificos
80,0.9,0.0,20260911,0.4863731656184487,0.7658979734451433,1.0,0.5,9,0.6625,especificos
80,0.9,0.0,20260911,0.5292022792022792,0.7378917378917379,1.0,0.5,9,0.675,especificos
80,0.9,0.0,20260911,0.5677083333333334,0.7571614583333334,1.0,0.0,9,0.6,especificos
80,0.9,0.0,20260911,0.389103803997421,0.5,0.01,0.5,0,0.5875,especificos
80,0.9,0.0,20260911,0.43133333333333335,0.6880000000000001,1.0,0.0,9,0.625,especificos
80,0.9,0.0,20260911,0.621,0.7586666666666667,1.0,1.0,6,0.625,especificos
80,0.9,0.0,20260911,0.44523326572008115,0.5,0.01,0.5,0,0.6375,especificos
80,0.9,0.0,20260911,0.4905598958333333,0.7141927083333334,1.0,1.0,7,0.6,especificos
80,0.9,0.0,20260911,0.4755415793151643,0.7016072676450037,0.1,0.0,9,0.6625,especificos
80,0.9,0.0,20260911,0.4463166144200627,0.5,0.01,0.5,0,0.725,especificos
80,0.9,0.0,20260911,0.5332043842682141,0.6711798839458414,0.01,0.0,9,0.5875,especificos
80,0.9,0.0,20260911,0.5,0.5,0.01,0.5,0,0.5625,especificos
80,0.9,0.0,20260911,0.6017116524028967,0.7570770243581304,1.0,0.0,9,0.6125,especificos
80,0.9,0.0,20260911,0.42566666666666664,0.6086666666666667,0.01,0.0,9,0.625,especificos
80,0.9,0.0,20260911,0.5524827152734129,0.6791326209930861,0.1,0.5,4,0.5375,especificos
80,0.9,0.0,20260911,0.5302663438256658,0.7723970944309927,1.0,0.0,9,0.7375,especificos
80,0.9,0.0,20260911,0.4752380952380953,0.6755555555555555,1.0,1.0,7,0.5625,especificos
80,0.9,0.0,20260911,0.446984126984127,0.6628571428571428,1.0,0.5,8,0.5625,especificos
80,0.9,0.0,20260911,0.5985454545454545,0.6989090909090909,0.1,0.5,3,0.6875,especificos
80,0.9,0.0,20260911,0.5519019987105094,0.6273372018052868,0.01,0.0,9,0.5875,especificos
80,0.9,0.0,20260911,0.3885327635327635,0.5,0.01,0.5,0,0.675,especificos
80,0.9,0.0,20260911,0.5590659340659341,0.6723901098901099,0.01,0.0,9,0.65,especificos
80,0.9,0.0,20260911,0.584,0.7606666666666667,1.0,0.0,9,0.625,especificos
80,0.9,0.0,20260911,0.47688802083333337,0.6197916666666667,0.01,0.0,9,0.6,especificos
80,0.9,0.0,20260911,0.4917582417582418,0.5,0.01,0.5,0,0.65,especificos
80,0.9,0.0,20260911,0.5032051282051282,0.6944444444444444,1.0,1.0,6,0.675,especificos
80,0.9,0.0,20260911,0.4025297619047619,0.5,0.01,0.5,0,0.7,especificos
80,0.9,0.0,20260911,0.49492900608519275,0.733603786342123,1.0,0.0,9,0.6375,especificos
80,0.9,0.0,20260911,0.5046082949308756,0.5,0.01,0.5,0,0.6125,especificos
80,0.9,0.0,20260911,0.49835418038183016,0.5,0.01,0.5,0,0.6125,especificos
80,0.9,0.0,20260911,0.42773437499999994,0.5,0.01,0.5,0,0.6,especificos
80,0.9,0.0,20260911,0.3966346153846153,0.6531593406593407,1.0,1.0,4,0.65,especificos
80,0.9,0.0,20260911,0.47630019749835417,0.6105990783410137,0.1,0.5,2,0.6125,especificos
80,0.9,0.0,20260911,0.45503718728870857,0.5,0.01,0.5,0,0.6375,especificos
80,0.9,0.0,20260911,0.5185439560439561,0.6456043956043956,0.01,0.0,9,0.65,especificos
80,0.9,0.0,20260911,0.4506769825918762,0.5,0.01,0.5,0,0.5875,especificos
80,0.9,0.0,20260911,0.5,0.5,0.01,0.5,0,0.5875,especificos
80,0.9,0.0,20260911,0.5646666666666667,0.7146666666666667,0.1,0.0,9,0.625,especificos
80,0.9,0.0,20260911,0.4870863599677159,0.6763518966908798,1.0,1.0,4,0.7375,especificos
80,0.9,0.0,20260911,0.46199999999999997,0.5,0.01,0.5,0,0.625,especificos
80,0.9,0.0,20260911,0.45744680851063835,0.6382978723404256,0.01,0.0,9,0.5875,especificos
80,0.9,0.0,20260911,0.5997366688610928,0.7254772876892692,0.1,0.0,9,0.6125,especificos
80,0.9,0.0,20260911,0.45432692307692313,0.5968406593406593,0.01,0.0,9,0.65,especificos
80,0.9,0.0,20260911,0.4148351648351649,0.5,0.01,0.5,0,0.65,especificos
80,0.9,0.0,20260911,0.43647136273864395,0.5,0.01,0.5,0,0.6125,especificos
80,0.9,0.0,20260911,0.3873626373626373,0.6435439560439561,0.1,0.0,9,0.65,especificos
80,0.9,0.0,20260911,0.49416208791208793,0.5,0.01,0.5,0,0.65,especificos
80,0.9,0.0,20260911,0.4658181818181818,0.6745454545454546,0.1,0.5,1,0.6875,especificos
80,0.9,0.0,20260911,0.48931623931623924,0.70014245014245,0.1,0.0,9,0.675,especificos
80,0.9,0.0,20260911,0.3890664961636829,0.6419437340153453,0.01,0.0,9,0.575,especificos
80,0.9,0.0,20260911,0.5178062678062678,0.6987179487179488,1.0,1.0,5,0.675,especificos
80,0.9,0.0,20260911,0.4894667544437129,0.5,0.01,0.5,0,0.6125,especificos
80,0.9,0.0,20260911,0.4084461637653126,0.5,0.01,0.5,0,0.5875,especificos
80,0.9,0.0,20260911,0.47619047619047616,0.5,0.01,0.5,0,0.7,especificos
80,0.9,0.0,20260911,0.5829166666666666,0.6670833333333334,0.1,0.5,1,0.75,especificos
80,0.9,0.0,20260911,0.5946969696969697,0.768939393939394,1.0,0.0,9,0.55,especificos
80,0.9,0.0,20260911,0.4703004891684137,0.5,0.01,0.5,0,0.6625,especificos
80,0.9,0.0,20260911,0.3614672364672365,0.6602564102564102,1.0,0.0,9,0.675,especificos
80,0.9,0.0,20260911,0.5058593750000001,0.6243489583333335,0.01,0.0,9,0.6,especificos
80,0.9,0.0,20260911,0.4622395833333333,0.5,0.01,0.5,0,0.6,especificos
80,0.9,0.0,20260911,0.6512928022361985,0.7784765897973446,1.0,1.0,7,0.6625,especificos
80,0.9,0.0,20260911,0.44021739130434784,0.6237212276214834,0.1,0.5,1,0.575,especificos
80,0.9,0.0,20260911,0.46703296703296704,0.694368131868132,1.0,0.5,8,0.65,especificos
80,0.9,0.0,20260911,0.5819618169848585,0.7228439763001976,1.0,0.0,9,0.6125,especificos
80,0.9,0.0,20260911,0.5925925925925927,0.7820512820512819,1.0,0.5,7,0.675,especificos
80,0.9,0.0,20260911,0.5003380662609871,0.6511156186612577,0.01,0.0,9,0.6375,especificos
80,0.9,0.0,20260911,0.4711538461538462,0.6517857142857143,0.01,0.0,9,0.65,especificos
80,0.9,0.0,20260911,0.3924501424501424,0.6296296296296297,1.0,0.5,8,0.675,especificos
80,0.9,0.0,20260911,0.6222527472527473,0.7561813186813187,1.0,0.0,9,0.65,especificos
80,0.9,0.0,20260911,0.3919270833333333,0.5,0.01,0.5,0,0.6,especificos
80,0.9,0.0,20260911,0.47737272155876803,0.7027027027027027,1.0,0.0,9,0.5375,especificos
80,0.9,0.0,20260911,0.4633190883190883,0.7357549857549858,1.0,0.0,9,0.675,especificos
80,0.9,0.0,20260911,0.5,0.5,0.01,0.5,0,0.6125,especificos
80,0.9,0.0,20260911,0.6882463859208046,0.7316153362664991,0.01,0.0,9,0.5375,especificos
80,0.9,0.0,20260911,0.46690909090909094,0.5,0.01,0.5,0,0.6875,especificos
80,0.9,0.0,20260911,0.5575447570332481,0.6822250639386189,0.1,0.5,3,0.575,especificos
80,0.9,0.0,20260911,0.53125,0.732421875,1.0,0.5,8,0.6,especificos
80,0.9,0.0,20260911,0.42528735632183906,0.7085868830290738,1.0,0.0,9,0.6375,especificos
80,0.9,0.0,20260911,0.410373760488177,0.5,0.01,0.5,0,0.7125,especificos
80,0.9,0.0,20260911,0.5185185185185186,0.7246680642907057,1.0,0.0,9,0.6625,especificos
80,0.9,0.0,20260911,0.4789335088874259,0.5,0.01,0.5,0,0.6125,especificos
80,0.9,0.0,20260911,0.6443046820405313,0.7099930118798045,0.01,0.0,9,0.6625,especificos
80,0.9,0.0,20260911,0.4636363636363636,0.5,0.01,0.5,0,0.6875,especificos
80,0.9,0.0,20260911,0.4158653846153846,0.5982142857142857,0.01,0.0,9,0.65,especificos
80,0.9,0.0,20260911,0.45842068483577925,0.5765199161425576,0.1,0.5,1,0.6625,especificos
80,0.9,0.0,20260911,0.44581818181818184,0.5,0.01,0.5,0,0.6875,especificos
80,0.9,0.0,20260911,0.5167272727272727,0.5,0.01,0.5,0,0.6875,especificos
80,0.9,0.0,20260911,0.5,0.5,0.01,0.5,0,0.6875,especificos
80,0.9,0.0,20260911,0.4789335088874259,0.5,0.01,0.5,0,0.6125,especificos
80,0.9,0.0,20260911,0.49628127112914133,0.7065584854631508,1.0,1.0,8,0.6375,especificos
80,0.9,0.0,20260911,0.4741666666666667,0.6679166666666666,0.1,0.5,1,0.75,especificos
80,0.9,0.0,20260911,0.45610119047619047,0.6160714285714286,0.01,0.0,9,0.7,especificos
80,0.9,0.0,20260911,0.49266666666666675,0.676,1.0,1.0,6,0.625,especificos
80,0.9,0.0,20260911,0.45334757834757833,0.5,0.01,0.5,0,0.675,especificos
80,0.9,0.0,20260911,0.4293785310734463,0.5,0.01,0.5,0,0.7375,especificos
80,0.9,0.0,20260911,0.4776645768025078,0.5,0.01,0.5,0,0.725,especificos
80,0.9,0.0,20260911,0.4776876267748479,0.6257606490872211,0.1,0.5,1,0.6375,especificos
80,0.9,0.0,20260911,0.48291424887169565,0.5,0.01,0.5,0,0.5875,especificos
80,0.9,0.0,20260911,0.4210358056265985,0.6048593350383632,0.1,0.5,2,0.575,especificos
80,0.9,0.0,20260911,0.4842767295597485,0.7407407407407408,1.0,0.0,9,0.6625,especificos
80,0.9,0.0,20260911,0.42841880341880334,0.7535612535612535,1.0,0.0,9,0.675,especificos
80,0.9,0.0,20260911,0.49218750000000006,0.7418154761904763,1.0,1.0,6,0.7,especificos
80,0.9,0.0,20260911,0.44889322916666674,0.5,0.01,0.5,0,0.6,especificos
80,0.9,0.0,20260911,0.4448621553884712,0.5,0.01,0.5,0,0.525,especificos
80,0.9,0.0,20260911,0.4601648351648352,0.7266483516483516,1.0,1.0,7,0.65,especificos
80,0.9,0.0,20260911,0.4750631313131313,0.5,0.01,0.5,0,0.55,especificos
80,0.9,0.0,20260911,0.4833759590792839,0.6099744245524297,0.01,0.0,9,0.575,especificos
80,0.9,0.0,20260911,0.5828005115089514,0.6748721227621485,0.1,0.5,1,0.575,especificos
80,0.9,0.0,20260911,0.4820000000000001,0.5,0.01,0.5,0,0.625,especificos
80,0.9,0.0,20260911,0.6047979797979798,0.6679292929292929,0.01,0.0,9,0.55,especificos
80,0.9,0.0,20260911,0.5760188087774295,0.7084639498432601,0.01,0.0,9,0.725,especificos
80,0.9,0.0,20260911,0.5193333333333333,0.6080000000000001,0.1,0.5,1,0.625,especificos
80,0.9,0.0,20260911,0.5,0.5,0.01,0.5,0,0.625,especificos
80,0.9,0.0,20260911,0.5276692708333333,0.6523437499999999,0.01,0.0,9,0.6,especificos
80,0.9,0.0,20260911,0.5521978021978021,0.7767857142857143,1.0,0.0,9,0.65,especificos
80,0.9,0.0,20260911,0.4587912087912088,0.6572802197802198,0.1,0.0,9,0.65,especificos
80,0.9,0.0,20260911,0.5179252479023646,0.7093821510297483,1.0,1.0,6,0.7125,especificos
80,0.9,0.0,20260911,0.44631185807656404,0.6358543417366946,0.01,0.0,9,0.7875,especificos
80,0.9,0.0,20260911,0.3720703125,0.6549479166666666,1.0,0.0,9,0.6,especificos
80,0.9,0.0,20260911,0.4219047619047619,0.5,0.01,0.5,0,0.5625,especificos
80,0.9,0.0,20260911,0.46260477111540943,0.6827852998065763,0.1,0.0,9,0.5875,especificos
80,0.9,0.0,20260911,0.518909090909091,0.5,0.01,0.5,0,0.6875,especificos
80,0.9,0.0,20260911,0.5854700854700856,0.6460113960113959,0.01,0.0,9,0.675,especificos
80,0.9,0.0,20260911,0.49933333333333335,0.638,0.1,0.5,1,0.625,especificos
80,0.9,0.0,20260911,0.44320486815415827,0.5,0.01,0.5,0,0.6375,especificos
80,0.9,0.0,20260911,0.49769585253456217,0.6603028308097433,0.1,0.0,9,0.6125,especificos
80,0.9,0.0,20260911,0.47180451127819556,0.5933583959899749,0.01,0.0,9,0.525,especificos
80,0.9,0.0,20260911,0.4693877551020409,0.6629361421988149,0.1,0.5,2,0.6125,especificos
80,0.9,0.0,20260911,0.5164835164835165,0.6624313186813187,0.1,0.5,2,0.65,especificos
80,0.9,0.0,20260911,0.4834229390681003,0.5,0.01,0.5,0,0.775,especificos
80,0.9,0.0,20260911,0.46156533892382956,0.5,0.01,0.5,0,0.6625,especificos
80,0.9,0.0,20260911,0.6400000000000001,0.7320634920634921,0.01,0.0,9,0.5625,especificos
80,0.9,0.0,20260911,0.5472921434019833,0.742181540808543,1.0,0.0,9,0.7125,especificos
80,0.9,0.0,20260911,0.3942617666021922,0.5,0.01,0.5,0,0.5875,especificos
80,0.9,0.0,20260911,0.4699248120300752,0.5,0.01,0.5,0,0.525,especificos
80,0.9,0.0,20260911,0.5697492163009406,0.7547021943573669,1.0,0.0,9,0.725,especificos
80,0.9,0.0,20260911,0.36686197916666663,0.5,0.01,0.5,0,0.6,especificos
80,0.9,0.0,20260911,0.5293333333333333,0.7453333333333334,1.0,0.5,8,0.625,especificos
80,0.9,0.0,20260911,0.5990028490028491,0.7229344729344729,0.01,0.0,9,0.675,especificos
80,0.9,0.0,20260911,0.5553333333333333,0.7006666666666668,0.1,0.0,9,0.625,especificos
80,0.9,0.0,20260911,0.4514411027568922,0.6190476190476191,0.1,0.5,2,0.525,especificos
80,0.9,0.0,20260911,0.4404296875,0.5,0.01,0.5,0,0.6,especificos
80,0.9,0.0,20260911,0.5368492224475998,0.6599053414469236,0.1,0.5,1,0.6375,especificos
80,0.9,0.0,20260911,0.5,0.5,0.01,0.5,0,0.625,especificos
80,0.9,0.0,20260911,0.5297805642633229,0.6661442006269592,0.01,0.0,9,0.725,especificos
80,0.9,0.0,20260911,0.4880952380952381,0.5,0.01,0.5,0,0.7,especificos
80,0.9,0.0,20260911,0.4791666666666667,0.6276041666666667,0.01,0.0,9,0.6,especificos
80,0.9,0.0,20260911,0.44667544437129686,0.5,0.01,0.5,0,0.6125,especificos
80,0.9,0.0,20260911,0.48896011396011396,0.6185897435897437,0.1,0.5,1,0.675,especificos
80,0.9,0.35,20260911,0.6266924564796905,0.7221147646679562,0.1,0.0,9,0.5875,especificos
80,0.9,0.35,20260911,0.5345982142857143,0.7202380952380952,0.1,0.0,9,0.7,especificos
80,0.9,0.35,20260911,0.49490909090909085,0.7614545454545454,1.0,0.0,9,0.6875,especificos
80,0.9,0.35,20260911,0.5232727272727273,0.6516363636363636,0.01,0.0,9,0.6875,especificos
80,0.9,0.35,20260911,0.554858934169279,0.7147335423197493,0.1,0.0,9,0.725,especificos
80,0.9,0.35,20260911,0.44031746031746033,0.6780952380952381,1.0,0.0,9,0.5625,especificos
80,0.9,0.35,20260911,0.688874921433061,0.7950974230043997,1.0,1.0,7,0.5375,especificos
80,0.9,0.35,20260911,0.5059523809523809,0.6986607142857143,0.1,0.0,9,0.7,especificos
80,0.9,0.35,20260911,0.4305555555555556,0.5,0.01,0.5,0,0.675,especificos
80,0.9,0.35,20260911,0.4944095038434662,0.5,0.01,0.5,0,0.6625,especificos
80,0.9,0.35,20260911,0.4133333333333334,0.5,0.01,0.5,0,0.625,especificos
80,0.9,0.35,20260911,0.446890286512928,0.5,0.01,0.5,0,0.6625,especificos
80,0.9,0.35,20260911,0.5466524216524216,0.7279202279202279,1.0,1.0,6,0.675,especificos
80,0.9,0.35,20260911,0.4568020631850419,0.5,0.01,0.5,0,0.5875,especificos
80,0.9,0.35,20260911,0.478219696969697,0.6054292929292928,0.01,0.0,9,0.55,especificos
80,0.9,0.35,20260911,0.6013824884792626,0.7564186965108626,1.0,1.0,7,0.6125,especificos
80,0.9,0.35,20260911,0.492,0.7106666666666666,0.1,0.0,9,0.625,especificos
80,0.9,0.35,20260911,0.44665404040404044,0.6704545454545454,1.0,1.0,5,0.55,especificos
80,0.9,0.35,20260911,0.5197498354180382,0.5,0.01,0.5,0,0.6125,especificos
80,0.9,0.35,20260911,0.4847272727272728,0.6465454545454545,0.1,0.5,2,0.6875,especificos
80,0.9,0.35,20260911,0.4658553076402975,0.684922244759973,1.0,0.5,7,0.6375,especificos
80,0.9,0.35,20260911,0.43449637919684003,0.6780776826859776,0.1,0.0,9,0.6125,especificos
80,0.9,0.35,20260911,0.5914322250639386,0.7474424552429667,1.0,0.0,9,0.575,especificos
80,0.9,0.35,20260911,0.48051539912005026,0.6398491514770583,0.01,0.0,9,0.5375,especificos
80,0.9,0.35,20260911,0.46892655367231634,0.7126715092816788,1.0,0.5,9,0.7375,especificos
80,0.9,0.35,20260911,0.45799999999999996,0.594,0.1,0.5,1,0.625,especificos
80,0.9,0.35,20260911,0.46545584045584043,0.6844729344729346,1.0,1.0,6,0.675,especificos
80,0.9,0.35,20260911,0.6787301587301587,0.714920634920635,0.01,0.0,9,0.5625,especificos
80,0.9,0.35,20260911,0.37299771167048057,0.677345537757437,1.0,0.0,9,0.7125,especificos
80,0.9,0.35,20260911,0.45127272727272727,0.5,0.01,0.5,0,0.6875,especificos
80,0.9,0.35,20260911,0.4772079772079772,0.6951566951566952,1.0,0.0,9,0.675,especificos
80,0.9,0.35,20260911,0.6093749999999999,0.7626488095238095,1.0,0.0,9,0.7,especificos
80,0.9,0.35,20260911,0.5724587912087912,0.7506868131868132,1.0,0.0,9,0.65,especificos
80,0.9,0.35,20260911,0.4504419191919192,0.5864898989898989,0.01,0.0,9,0.55,especificos
80,0.9,0.35,20260911,0.4115179252479023,0.6895499618611747,1.0,0.0,9,0.7125,especificos
80,0.9,0.35,20260911,0.5548567435359889,0.7169811320754716,1.0,1.0,7,0.6625,especificos
80,0.9,0.35,20260911,0.4675052410901468,0.6869322152341021,1.0,1.0,7,0.6625,especificos
80,0.9,0.35,20260911,0.7141943734015345,0.8273657289002558,1.0,1.0,9,0.575,especificos
80,0.9,0.35,20260911,0.5789835164835165,0.6607142857142857,0.01,0.0,9,0.65,especificos
80,0.9,0.35,20260911,0.5140977443609023,0.7393483709273183,1.0,0.0,9,0.525,especificos
80,0.9,0.35,20260911,0.44531250000000006,0.6061197916666666,0.1,0.5,1,0.6,especificos
80,0.9,0.35,20260911,0.6047711154094133,0.7711154094132817,1.0,0.0,9,0.5875,especificos
80,0.9,0.35,20260911,0.6520655270655271,0.6962250712250712,0.1,0.5,1,0.675,especificos
80,0.9,0.35,20260911,0.6531593406593408,0.7513736263736264,0.1,0.0,9,0.65,especificos
80,0.9,0.35,20260911,0.4354293441514537,0.6342123056119,0.01,0.0,9,0.6375,especificos
80,0.9,0.35,20260911,0.554,0.6536666666666666,0.1,0.5,2,0.625,especificos
80,0.9,0.35,20260911,0.5,0.7212698412698412,0.1,0.0,9,0.5625,especificos
80,0.9,0.35,20260911,0.4629120879120879,0.6363324175824177,0.1,0.5,3,0.65,especificos
80,0.9,0.35,20260911,0.6333113890717578,0.6866359447004609,0.01,0.0,9,0.6125,especificos
80,0.9,0.35,20260911,0.3894009216589862,0.5,0.01,0.5,0,0.6125,especificos
80,0.9,0.35,20260911,0.49466666666666664,0.6693333333333333,0.01,0.0,9,0.625,especificos
80,0.9,0.35,20260911,0.5897435897435898,0.7243589743589743,1.0,0.5,8,0.675,especificos
80,0.9,0.35,20260911,0.5589090909090908,0.6843636363636363,0.1,0.5,4,0.6875,especificos
80,0.9,0.35,20260911,0.6913333333333334,0.7873333333333334,1.0,1.0,8,0.625,especificos
80,0.9,0.35,20260911,0.5230414746543779,0.6500987491770903,0.1,0.5,1,0.6125,especificos
80,0.9,0.35,20260911,0.4508009153318077,0.5,0.01,0.5,0,0.7125,especificos
80,0.9,0.35,20260911,0.5422222222222223,0.6025396825396826,0.1,0.5,2,0.5625,especificos
80,0.9,0.35,20260911,0.6074168797953964,0.6732736572890025,0.01,0.0,9,0.575,especificos
80,0.9,0.35,20260911,0.45940170940170943,0.6356837606837606,0.1,0.5,2,0.675,especificos
80,0.9,0.35,20260911,0.43079365079365084,0.5,0.01,0.5,0,0.5625,especificos
80,0.9,0.35,20260911,0.4311670160726765,0.5,0.01,0.5,0,0.6625,especificos
80,0.9,0.35,20260911,0.5044757033248082,0.7717391304347825,1.0,0.0,9,0.575,especificos
80,0.9,0.35,20260911,0.4826388888888889,0.6448863636363636,0.1,0.5,2,0.55,especificos
