n,tau,d,semilla,auc_cv,auc_resub,C,l1_ratio,n_coef_no_cero,tasa
500,1.0,0.0,20260711,0.48767402376910013,0.5,0.01,0.5,0,0.62
500,1.0,0.0,20260711,0.5206466210602606,0.5693111311449329,0.1,1.0,3,0.654
500,1.0,0.0,20260711,0.5227932636469222,0.5749673344947734,0.01,0.0,9,0.672
500,1.0,0.0,20260711,0.4973262032085562,0.5,0.01,0.5,0,0.66
500,1.0,0.0,20260711,0.5200169327527818,0.5800158960536319,1.0,1.0,7,0.636
500,1.0,0.0,20260711,0.49183474073557126,0.5492270919115081,0.1,1.0,2,0.644
500,1.0,0.0,20260711,0.44576132546685465,0.5,0.01,0.5,0,0.642
500,1.0,0.0,20260711,0.48197195838986884,0.5,0.01,0.5,0,0.67
500,1.0,0.0,20260711,0.471851956891662,0.5567037719795802,0.1,0.5,2,0.656
500,1.0,0.0,20260711,0.5102989521265667,0.5885470173275804,0.1,0.5,3,0.628
500,1.0,0.0,20260711,0.5,0.5,0.01,0.5,0,0.64
500,1.0,0.0,20260711,0.510833811935467,0.5927008823682974,1.0,0.0,9,0.642
500,1.0,0.0,20260711,0.4766121152906693,0.5,0.01,0.5,0,0.644
500,1.0,0.0,20260711,0.5044509892011514,0.5452669761560092,0.1,1.0,1,0.598
500,1.0,0.0,20260711,0.48772874243258113,0.5,0.01,0.5,0,0.632
500,1.0,0.0,20260711,0.5059328968903437,0.5927952809601746,1.0,0.5,7,0.624
500,1.0,0.0,20260711,0.45976827094474154,0.5,0.01,0.5,0,0.66
500,1.0,0.0,20260711,0.5114365971107544,0.5705649382371415,0.1,1.0,2,0.644
500,1.0,0.0,20260711,0.47695402298850575,0.5639901477832512,1.0,0.0,9,0.58
500,1.0,0.0,20260711,0.4994357638888889,0.5855381944444444,0.1,0.5,4,0.64
500,1.0,0.0,20260711,0.46027071273058684,0.5,0.01,0.5,0,0.614
500,1.0,0.0,20260711,0.4556047222839179,0.5,0.01,0.5,0,0.626
500,1.0,0.0,20260711,0.49551296948461715,0.5,0.01,0.5,0,0.662
500,1.0,0.0,20260711,0.5220424107142857,0.5853456439393938,1.0,0.0,9,0.616
500,1.0,0.0,20260711,0.5244444444444444,0.5964650364650363,0.01,0.0,9,0.63
500,1.0,0.0,20260711,0.4811366203734467,0.5,0.01,0.5,0,0.596
500,1.0,0.0,20260711,0.5385706182643221,0.5729048496880318,0.1,1.0,2,0.656
500,1.0,0.0,20260711,0.45761934983428526,0.5,0.01,0.5,0,0.652
500,1.0,0.0,20260711,0.5011690538457542,0.5,0.01,0.5,0,0.638
500,1.0,0.0,20260711,0.4881675428299223,0.5,0.01,0.5,0,0.622
500,1.0,0.0,20260711,0.5011557427573454,0.5603468940483529,0.1,1.0,1,0.628
500,1.0,0.0,20260711,0.488752063841497,0.5441662080352229,0.1,1.0,1,0.632
500,1.0,0.0,20260711,0.4748342296246018,0.5766024469621817,1.0,0.0,9,0.642
500,1.0,0.0,20260711,0.5140441314074755,0.5766685380833292,1.0,0.0,9,0.622
500,1.0,0.0,20260711,0.5222702499530163,0.603509251507748,1.0,0.0,9,0.626
500,1.0,0.0,20260711,0.501897569213837,0.5,0.01,0.5,0,0.698
500,1.0,0.0,20260711,0.4098313580117997,0.5,0.01,0.5,0,0.642
500,1.0,0.0,20260711,0.4212628958949571,0.5,0.01,0.5,0,0.668
500,1.0,0.0,20260711,0.5231160425335182,0.5806584769830263,1.0,0.0,9,0.588
500,1.0,0.0,20260711,0.4561160151324086,0.5,0.01,0.5,0,0.61
500,1.0,0.0,20260711,0.48987266430993437,0.5591046822018613,0.1,0.5,3,0.668
500,1.0,0.0,20260711,0.47672552166934185,0.5,0.01,0.5,0,0.644
500,1.0,0.0,20260711,0.44896951401311863,0.5,0.01,0.5,0,0.688
500,1.0,0.0,20260711,0.4747806450500768,0.583010118770578,0.01,0.0,9,0.634
500,1.0,0.0,20260711,0.5144696630888492,0.5805754323196184,1.0,0.0,9,0.688
500,1.0,0.0,20260711,0.47698099858500104,0.5585455831817263,0.1,1.0,2,0.612
500,1.0,0.0,20260711,0.4782197768814029,0.5831462760122192,1.0,1.0,9,0.614
500,1.0,0.0,20260711,0.48266739646049983,0.568293775190327,0.01,0.0,9,0.594
500,1.0,0.0,20260711,0.5391044575725026,0.5993219656283567,1.0,0.5,8,0.608
500,1.0,0.0,20260711,0.49784261351962183,0.5930073282651873,1.0,1.0,8,0.628
500,1.0,0.0,20260711,0.5357470288624788,0.5721477079796264,0.1,1.0,2,0.62
500,1.0,0.0,20260711,0.45237494745691464,0.576057166876839,0.01,0.0,9,0.61
500,1.0,0.0,20260711,0.5017122114923636,0.5,0.01,0.5,0,0.628
500,1.0,0.0,20260711,0.49586346701731315,0.5,0.01,0.5,0,0.676
500,1.0,0.0,20260711,0.4629714285714286,0.5743120879120879,1.0,0.0,9,0.65
500,1.0,0.0,20260711,0.5243586443586443,0.5878850278850278,1.0,0.0,9,0.63
500,1.0,0.0,20260711,0.5133848133848133,0.6038953238953239,0.1,0.5,5,0.63
500,1.0,0.0,20260711,0.4775384615384615,0.5508923076923078,0.1,1.0,1,0.65
500,1.0,0.0,20260711,0.48821775180569205,0.5,0.01,0.5,0,0.634
500,1.0,0.0,20260711,0.4863004012656661,0.5690901698750244,0.1,0.0,9,0.654
500,1.0,0.0,20260711,0.5067621527777778,0.5941666666666666,0.1,0.5,4,0.64
500,1.0,0.0,20260711,0.5075687748156552,0.5871738513896767,1.0,0.5,8,0.656
500,1.0,0.0,20260711,0.5027898759860768,0.5967186160815798,0.01,0.0,9,0.646
500,1.0,0.0,20260711,0.4706112054329372,0.5,0.01,0.5,0,0.62
500,1.0,0.0,20260711,0.5200703296703297,0.5777054945054945,0.01,0.0,9,0.65
500,1.0,0.0,20260711,0.4822459893048129,0.5802852049910874,0.1,0.0,9,0.66
500,1.0,0.0,20260711,0.4731798527521328,0.5,0.01,0.5,0,0.602
500,1.0,0.0,20260711,0.4891436688311689,0.544431479978355,0.1,1.0,2,0.616
500,1.0,0.0,20260711,0.45550340759921604,0.5,0.01,0.5,0,0.666
500,1.0,0.0,20260711,0.4782366542336838,0.5732055155187255,0.01,0.0,9,0.614
500,1.0,0.0,20260711,0.4961818932305998,0.5798018712162907,0.1,0.0,9,0.632
500,1.0,0.0,20260711,0.4857335014712064,0.549525010508617,0.1,1.0,1,0.61
500,1.0,0.0,20260711,0.5059289832285117,0.5739648846960167,0.01,0.0,9,0.576
500,1.0,0.0,20260711,0.47500000000000003,0.5,0.01,0.5,0,0.64
500,1.0,0.0,20260711,0.5300855737483997,0.5669513509871302,0.1,1.0,2,0.612
500,1.0,0.0,20260711,0.5036726936511198,0.5,0.01,0.5,0,0.628
500,1.0,0.0,20260711,0.5258813186813187,0.5770813186813186,0.1,1.0,2,0.65
500,1.0,0.0,20260711,0.4881683033278778,0.5,0.01,0.5,0,0.624
500,1.0,0.0,20260711,0.4413883758465199,0.5592771926321569,1.0,1.0,6,0.598
500,1.0,0.0,20260711,0.47902324376341704,0.5779295284625066,1.0,0.0,9,0.684
500,1.0,0.0,20260711,0.5,0.5,0.01,0.5,0,0.62
500,1.0,0.0,20260711,0.4982721680834889,0.5,0.01,0.5,0,0.636
500,1.0,0.0,20260711,0.47692153321292396,0.5477707538965818,0.1,1.0,2,0.604
500,1.0,0.0,20260711,0.5737748626886365,0.6100001777493378,0.01,0.0,9,0.658
500,1.0,0.0,20260711,0.5161854539758784,0.5960249917332359,1.0,0.0,9,0.642
500,1.0,0.0,20260711,0.5633054945054945,0.6139956043956044,1.0,0.5,9,0.65
500,1.0,0.0,20260711,0.4712733446519525,0.5538030560271647,0.1,1.0,2,0.62
500,1.0,0.0,20260711,0.5031397036959298,0.559050917423169,0.1,1.0,1,0.646
500,1.0,0.0,20260711,0.5154245494933359,0.5762658280503836,0.1,1.0,2,0.598
500,1.0,0.0,20260711,0.45224272582763153,0.5,0.01,0.5,0,0.636
500,1.0,0.0,20260711,0.5381656754604449,0.5845320998322574,0.1,0.5,4,0.618
500,1.0,0.0,20260711,0.4567018072289157,0.5,0.01,0.5,0,0.664
500,1.0,0.0,20260711,0.5312934027777778,0.566796875,0.1,1.0,2,0.64
500,1.0,0.0,20260711,0.45928539122568973,0.5,0.01,0.5,0,0.67
500,1.0,0.0,20260711,0.4722779922779923,0.552012012012012,0.1,1.0,2,0.63
500,1.0,0.0,20260711,0.5574446955687967,0.6151291007465242,0.1,0.0,9,0.628
500,1.0,0.0,20260711,0.49515833333333337,0.5,0.01,0.5,0,0.6
500,1.0,0.0,20260711,0.467046229731857,0.5460723093876266,0.1,0.5,3,0.646
500,1.0,0.0,20260711,0.5150154188181297,0.5714823580034424,0.01,0.0,9,0.664
500,1.0,0.0,20260711,0.521756577569963,0.5968141531160583,1.0,0.0,9,0.644
500,1.0,0.0,20260711,0.5052235405309615,0.5950785640748679,1.0,1.0,7,0.614
500,1.0,0.0,20260711,0.4746000000000001,0.5,0.01,0.5,0,0.6
500,1.0,0.0,20260711,0.49428055388320286,0.5,0.01,0.5,0,0.604
500,1.0,0.0,20260711,0.5142567923918406,0.5838139471579986,1.0,1.0,8,0.622
500,1.0,0.0,20260711,0.5297350114744693,0.6135255306942053,0.01,0.0,9,0.664
500,1.0,0.0,20260711,0.4960007584768406,0.5668235334677907,0.01,0.0,9,0.634
500,1.0,0.0,20260711,0.5294156184486374,0.5957154088050314,0.01,0.0,9,0.576
500,1.0,0.0,20260711,0.47437120149602624,0.5,0.01,0.5,0,0.69
500,1.0,0.0,20260711,0.5518563570975249,0.5754089979550102,0.1,1.0,2,0.652
500,1.0,0.0,20260711,0.5382169913419913,0.5997362012987012,1.0,0.0,9,0.616
500,1.0,0.0,20260711,0.44362745098039225,0.5391087344028521,0.1,1.0,1,0.66
500,1.0,0.0,20260711,0.5899305555555556,0.6250868055555556,0.1,0.5,5,0.64
500,1.0,0.0,20260711,0.46413633095876083,0.5560257499509836,0.01,0.0,9,0.572
500,1.0,0.0,20260711,0.5009214119381482,0.5,0.01,0.5,0,0.606
500,1.0,0.0,20260711,0.5357167317307034,0.5742329292514211,0.1,1.0,2,0.628
500,1.0,0.0,20260711,0.48809734826999435,0.5,0.01,0.5,0,0.656
500,1.0,0.0,20260711,0.4929144274493592,0.5640512608515915,1.0,0.0,9,0.59
500,1.0,0.0,20260711,0.49595,0.5,0.01,0.5,0,0.6
500,1.0,0.0,20260711,0.5104676104676105,0.590973830973831,0.1,0.0,9,0.63
500,1.0,0.0,20260711,0.5388359266564395,0.5854609540506978,0.1,1.0,2,0.676
500,1.0,0.0,20260711,0.48238884342607746,0.5512820512820512,0.1,1.0,2,0.624
500,1.0,0.0,20260711,0.4997688395746648,0.5,0.01,0.5,0,0.588
500,1.0,0.0,20260711,0.4934143870314084,0.5961712792619847,0.1,0.0,9,0.658
500,1.0,0.0,20260711,0.50112253954994,0.5,0.01,0.5,0,0.642
500,1.0,0.0,20260711,0.4703741067675494,0.5687767969735182,0.1,0.5,3,0.61
500,1.0,0.0,20260711,0.5160290271740071,0.5901816796272883,0.1,0.5,3,0.638
500,1.0,0.0,20260711,0.4493898061737258,0.5628307651212876,0.1,0.5,4,0.602
500,1.0,0.0,20260711,0.5671592775041051,0.5816091954022988,0.1,1.0,2,0.58
500,1.0,0.0,20260711,0.49707760485728236,0.5,0.01,0.5,0,0.644
500,1.0,0.0,20260711,0.5573598608837971,0.5873226950354611,0.01,0.0,9,0.624
500,1.0,0.0,20260711,0.5434655562860691,0.6114946307254,0.1,0.0,9,0.676
500,1.0,0.0,20260711,0.5,0.5,0.01,0.5,0,0.644
500,1.0,0.0,20260711,0.4726773167287637,0.5,0.01,0.5,0,0.622
500,1.0,0.0,20260711,0.4580703981122294,0.553325944332219,0.1,1.0,3,0.662
500,1.0,0.0,20260711,0.5390121509129968,0.5665782760472611,0.1,1.0,3,0.608
500,1.0,0.0,20260711,0.48531250000000004,0.5,0.01,0.5,0,0.64
500,1.0,0.0,20260711,0.4722236798376799,0.5620419443424114,0.1,0.5,5,0.646
500,1.0,0.0,20260711,0.5164092334969995,0.5866066557555919,1.0,0.0,9,0.624
500,1.0,0.0,20260711,0.5654277031522541,0.6111560662458866,1.0,0.0,9,0.666
500,1.0,0.0,20260711,0.5015327594866554,0.5480351235733214,0.1,1.0,1,0.638
500,1.0,0.0,20260711,0.5,0.5,0.01,0.5,0,0.63
500,1.0,0.0,20260711,0.4632698512906846,0.5474624719416387,0.1,1.0,1,0.648
500,1.0,0.0,20260711,0.46232629334067143,0.552051802421574,0.1,0.5,4,0.632
500,1.0,0.0,20260711,0.4753026550511786,0.5,0.01,0.5,0,0.638
500,1.0,0.0,20260711,0.48499999999999993,0.5,0.01,0.5,0,0.64
500,1.0,0.0,20260711,0.48605748605748605,0.5723380523380523,1.0,0.0,9,0.63
500,1.0,0.0,20260711,0.4842020373514432,0.5,0.01,0.5,0,0.62
500,1.0,0.0,20260711,0.4678945619282504,0.5,0.01,0.5,0,0.646
500,1.0,0.0,20260711,0.5331555585559737,0.5997198359521358,0.1,0.0,9,0.614
500,1.0,0.0,20260711,0.48581098901098907,0.5653978021978022,0.01,0.0,9,0.65
500,1.0,0.0,20260711,0.4609694008303292,0.5664861355521006,1.0,0.0,9,0.626
500,1.0,0.0,20260711,0.49462230487008085,0.5883047695632507,0.1,0.5,4,0.606
500,1.0,0.0,20260711,0.4421666666666666,0.5528333333333333,1.0,1.0,7,0.6
500,1.0,0.0,20260711,0.5500186636804778,0.5662382907623669,0.1,1.0,2,0.658
500,1.0,0.0,20260711,0.44548042584731484,0.5,0.01,0.5,0,0.612
500,1.0,0.0,20260711,0.4971018859897901,0.5675517583664209,0.01,0.0,9,0.656
500,1.0,0.0,20260711,0.5186631016042781,0.5924955436720143,1.0,0.0,9,0.66
41,1.0,0.2,20260711,0.4482758620689655,0.6522988505747126,0.01,0.0,9,0.7073170731707317
41,1.0,0.2,20260711,0.45169082125603865,0.6473429951690821,0.01,0.0,9,0.5609756097560976
41,1.0,0.2,20260711,0.44250000000000006,0.795,1.0,1.0,4,0.6097560975609756
41,1.0,0.2,20260711,0.5,0.8489010989010989,1.0,0.0,9,0.6829268292682927
41,1.0,0.2,20260711,0.6952380952380953,0.8928571428571428,1.0,0.0,9,0.4878048780487805
41,1.0,0.2,20260711,0.42375,0.6699999999999999,0.01,0.0,9,0.6097560975609756
41,1.0,0.2,20260711,0.5967741935483871,0.9129032258064516,1.0,1.0,4,0.7560975609756098
41,1.0,0.2,20260711,0.6423076923076922,0.858974358974359,1.0,1.0,5,0.6341463414634146
41,1.0,0.2,20260711,0.33937198067632857,0.7367149758454106,1.0,0.5,6,0.5609756097560976
41,1.0,0.2,20260711,0.4871794871794872,0.717948717948718,1.0,1.0,4,0.6341463414634146
41,1.0,0.2,20260711,0.49754901960784315,0.7254901960784313,0.01,0.0,9,0.5853658536585366
41,1.0,0.2,20260711,0.4748803827751197,0.6291866028708134,0.01,0.0,9,0.5365853658536586
41,1.0,0.2,20260711,0.5631868131868132,0.8956043956043955,1.0,0.0,9,0.6829268292682927
41,1.0,0.2,20260711,0.5467032967032966,0.8736263736263736,1.0,0.5,8,0.6829268292682927
41,1.0,0.2,20260711,0.4807692307692307,0.6384615384615384,0.01,0.0,9,0.6341463414634146
41,1.0,0.2,20260711,0.5,0.5,0.01,0.5,0,0.7317073170731707
41,1.0,0.2,20260711,0.5164835164835165,0.706043956043956,0.01,0.0,9,0.6829268292682927
41,1.0,0.2,20260711,0.6912499999999999,0.8625,1.0,1.0,6,0.6097560975609756
41,1.0,0.2,20260711,0.46840659340659335,0.6483516483516484,0.01,0.0,9,0.6829268292682927
41,1.0,0.2,20260711,0.43333333333333335,0.7761904761904762,1.0,0.5,7,0.4878048780487805
41,1.0,0.2,20260711,0.458974358974359,0.7076923076923077,0.01,0.0,9,0.6341463414634146
41,1.0,0.2,20260711,0.48086124401913877,0.6531100478468899,0.01,0.0,9,0.4634146341463415
41,1.0,0.2,20260711,0.39285714285714285,0.5,0.01,0.5,0,0.6585365853658537
41,1.0,0.2,20260711,0.5784313725490196,0.8823529411764706,1.0,0.0,9,0.5853658536585366
41,1.0,0.2,20260711,0.4423076923076923,0.7362637362637362,0.1,0.0,9,0.6829268292682927
41,1.0,0.2,20260711,0.39583333333333337,0.8014705882352942,1.0,1.0,5,0.5853658536585366
41,1.0,0.2,20260711,0.8263888888888888,0.8611111111111112,0.1,0.0,9,0.7804878048780488
41,1.0,0.2,20260711,0.7802197802197802,0.9395604395604396,1.0,0.5,9,0.6829268292682927
41,1.0,0.2,20260711,0.6275,0.82,1.0,1.0,7,0.6097560975609756
41,1.0,0.2,20260711,0.6137566137566137,0.7645502645502644,1.0,1.0,4,0.6585365853658537
41,1.0,0.2,20260711,0.46376811594202894,0.6714975845410628,0.01,0.0,9,0.5609756097560976
41,1.0,0.2,20260711,0.7090909090909091,0.9181818181818182,1.0,0.5,8,0.7317073170731707
41,1.0,0.2,20260711,0.7645502645502645,0.9576719576719577,1.0,0.0,9,0.6585365853658537
41,1.0,0.2,20260711,0.5275000000000001,0.73,0.1,0.0,9,0.6097560975609756
41,1.0,0.2,20260711,0.4653846153846154,0.5,0.01,0.5,0,0.6341463414634146
41,1.0,0.2,20260711,0.5225,0.78,1.0,0.0,9,0.6097560975609756
41,1.0,0.2,20260711,0.4903846153846154,0.6923076923076923,0.01,0.0,9,0.6829268292682927
41,1.0,0.2,20260711,0.4285714285714285,0.7692307692307692,1.0,0.5,6,0.6829268292682927
41,1.0,0.2,20260711,0.6968390804597702,0.8218390804597702,0.1,0.5,5,0.7073170731707317
41,1.0,0.2,20260711,0.47250000000000003,0.7475,0.01,0.0,9,0.6097560975609756
41,1.0,0.2,20260711,0.28846153846153844,0.5974358974358975,0.01,0.0,9,0.6341463414634146
41,1.0,0.2,20260711,0.5418660287081339,0.7344497607655502,1.0,1.0,5,0.5365853658536586
41,1.0,0.2,20260711,0.40821256038647347,0.5,0.01,0.5,0,0.5609756097560976
41,1.0,0.2,20260711,0.5192307692307692,0.760989010989011,0.1,0.0,9,0.6829268292682927
41,1.0,0.2,20260711,0.5302197802197801,0.5,0.01,0.5,0,0.6829268292682927
41,1.0,0.2,20260711,0.4305555555555555,0.5,0.01,0.5,0,0.7804878048780488
41,1.0,0.2,20260711,0.47009569377990434,0.5,0.01,0.5,0,0.5365853658536586
41,1.0,0.2,20260711,0.5487179487179487,0.8358974358974359,1.0,0.0,9,0.6341463414634146
41,1.0,0.2,20260711,0.43103448275862066,0.5,0.01,0.5,0,0.7073170731707317
41,1.0,0.2,20260711,0.6066176470588236,0.7622549019607843,0.1,0.0,9,0.5853658536585366
41,1.0,0.2,20260711,0.6375598086124401,0.7392344497607656,0.1,0.5,1,0.5365853658536586
41,1.0,0.2,20260711,0.5488505747126436,0.8362068965517242,1.0,0.0,9,0.7073170731707317
41,1.0,0.2,20260711,0.5598086124401913,0.6770334928229664,0.01,0.0,9,0.5365853658536586
41,1.0,0.2,20260711,0.541025641025641,0.7641025641025642,1.0,1.0,2,0.6341463414634146
41,1.0,0.2,20260711,0.37962962962962965,0.5,0.01,0.5,0,0.6585365853658537
41,1.0,0.2,20260711,0.42582417582417575,0.8598901098901099,1.0,1.0,6,0.6829268292682927
41,1.0,0.2,20260711,0.3309178743961353,0.5,0.01,0.5,0,0.5609756097560976
41,1.0,0.2,20260711,0.5775862068965517,0.7701149425287357,0.1,0.0,9,0.7073170731707317
41,1.0,0.2,20260711,0.4625603864734299,0.5,0.01,0.5,0,0.5609756097560976
41,1.0,0.2,20260711,0.4129032258064516,0.8096774193548387,1.0,1.0,6,0.7560975609756098
41,1.0,0.2,20260711,0.7150000000000001,0.7825,0.01,0.0,9,0.6097560975609756
41,1.0,0.2,20260711,0.5159313725490196,0.5,0.01,0.5,0,0.5853658536585366
41,1.0,0.2,20260711,0.6280193236714976,0.7391304347826086,0.01,0.0,9,0.5609756097560976
41,1.0,0.2,20260711,0.47051282051282056,0.7923076923076924,1.0,0.0,9,0.6341463414634146
41,1.0,0.2,20260711,0.45833333333333326,0.5,0.01,0.5,0,0.7073170731707317
41,1.0,0.2,20260711,0.46291208791208793,0.7032967032967034,0.01,0.0,9,0.6829268292682927
41,1.0,0.2,20260711,0.4807692307692308,0.7005494505494506,0.01,0.0,9,0.6829268292682927
41,1.0,0.2,20260711,0.43125,0.5,0.01,0.5,0,0.6097560975609756
41,1.0,0.2,20260711,0.5871212121212122,0.8181818181818182,1.0,1.0,5,0.8048780487804879
41,1.0,0.2,20260711,0.6825396825396826,0.8068783068783069,0.01,0.0,9,0.6585365853658537
41,1.0,0.2,20260711,0.47089947089947093,0.6640211640211641,0.01,0.0,9,0.6585365853658537
41,1.0,0.2,20260711,0.5036764705882353,0.5,0.01,0.5,0,0.5853658536585366
41,1.0,0.2,20260711,0.38387096774193546,0.7483870967741936,1.0,1.0,6,0.7560975609756098
41,1.0,0.2,20260711,0.4927536231884058,0.8115942028985507,1.0,1.0,5,0.5609756097560976
41,1.0,0.2,20260711,0.3611111111111111,0.5,0.01,0.5,0,0.6585365853658537
41,1.0,0.2,20260711,0.3858974358974359,0.8076923076923077,1.0,1.0,5,0.6341463414634146
41,1.0,0.2,20260711,0.3684210526315789,0.6028708133971292,0.01,0.0,9,0.5365853658536586
41,1.0,0.2,20260711,0.4340659340659341,0.8214285714285713,1.0,0.5,6,0.6829268292682927
41,1.0,0.2,20260711,0.44917582417582413,0.5,0.01,0.5,0,0.6829268292682927
41,1.0,0.2,20260711,0.5076923076923077,0.6743589743589744,0.01,0.0,9,0.6341463414634146
41,1.0,0.2,20260711,0.4419354838709677,0.7225806451612903,0.01,0.0,9,0.7560975609756098
41,1.0,0.2,20260711,0.423076923076923,0.7967032967032966,1.0,0.0,9,0.6829268292682927
41,1.0,0.2,20260711,0.4576719576719576,0.6613756613756614,0.01,0.0,9,0.6585365853658537
41,1.0,0.2,20260711,0.464080459770115,0.5,0.01,0.5,0,0.7073170731707317
41,1.0,0.2,20260711,0.4094827586206896,0.5,0.01,0.5,0,0.7073170731707317
41,1.0,0.2,20260711,0.6982758620689655,0.8850574712643678,1.0,0.0,9,0.7073170731707317
41,1.0,0.2,20260711,0.3862433862433863,0.5,0.01,0.5,0,0.6585365853658537
41,1.0,0.2,20260711,0.4742647058823529,0.7205882352941176,0.1,0.5,1,0.5853658536585366
41,1.0,0.2,20260711,0.43301435406698563,0.5,0.01,0.5,0,0.5365853658536586
41,1.0,0.2,20260711,0.7075,0.7375,0.01,0.0,9,0.6097560975609756
41,1.0,0.2,20260711,0.6126373626373627,0.848901098901099,1.0,1.0,4,0.6829268292682927
41,1.0,0.2,20260711,0.5689655172413793,0.7399425287356322,0.1,0.5,1,0.7073170731707317
41,1.0,0.2,20260711,0.4294871794871795,0.5,0.01,0.5,0,0.6341463414634146
41,1.0,0.2,20260711,0.6806451612903226,0.9225806451612903,1.0,0.0,9,0.7560975609756098
41,1.0,0.2,20260711,0.5636363636363637,0.890909090909091,1.0,0.0,9,0.7317073170731707
41,1.0,0.2,20260711,0.47374999999999995,0.8049999999999999,1.0,1.0,4,0.6097560975609756
41,1.0,0.2,20260711,0.4281609195402299,0.7758620689655172,1.0,0.0,9,0.7073170731707317
41,1.0,0.2,20260711,0.42724867724867716,0.7513227513227514,0.1,0.0,9,0.6585365853658537
41,1.0,0.2,20260711,0.4785714285714286,0.8142857142857143,1.0,0.0,9,0.4878048780487805
41,1.0,0.2,20260711,0.3900966183574879,0.5,0.01,0.5,0,0.5609756097560976
41,1.0,0.2,20260711,0.5748792270531401,0.8140096618357487,1.0,0.5,6,0.5609756097560976
41,1.0,0.2,20260711,0.428743961352657,0.6570048309178744,0.01,0.0,9,0.5609756097560976
41,1.0,0.2,20260711,0.42250000000000004,0.5,0.01,0.5,0,0.6097560975609756
41,1.0,0.2,20260711,0.357843137254902,0.5,0.01,0.5,0,0.5853658536585366
41,1.0,0.2,20260711,0.393939393939394,0.5,0.01,0.5,0,0.7317073170731707
41,1.0,0.2,20260711,0.3974358974358974,0.782051282051282,1.0,0.0,9,0.6341463414634146
41,1.0,0.2,20260711,0.6578947368421053,0.8444976076555024,1.0,1.0,7,0.5365853658536586
41,1.0,0.2,20260711,0.41374999999999995,0.5,0.01,0.5,0,0.6097560975609756
41,1.0,0.2,20260711,0.47751322751322745,0.7962962962962964,1.0,0.5,9,0.6585365853658537
41,1.0,0.2,20260711,0.5,0.5,0.01,0.5,0,0.6341463414634146
41,1.0,0.2,20260711,0.3708791208791208,0.6208791208791209,0.01,0.0,9,0.6829268292682927
41,1.0,0.2,20260711,0.3832417582417582,0.7197802197802198,1.0,0.5,6,0.6829268292682927
41,1.0,0.2,20260711,0.5357142857142857,0.8021978021978022,1.0,1.0,6,0.6829268292682927
41,1.0,0.2,20260711,0.6282051282051282,0.8282051282051283,1.0,1.0,4,0.6341463414634146
41,1.0,0.2,20260711,0.5269607843137255,0.7034313725490196,0.01,0.0,9,0.5853658536585366
41,1.0,0.2,20260711,0.4642857142857143,0.5,0.01,0.5,0,0.6585365853658537
41,1.0,0.2,20260711,0.6706349206349207,0.7685185185185186,0.1,0.5,1,0.6585365853658537
41,1.0,0.2,20260711,0.5317460317460317,0.7275132275132276,0.1,0.0,9,0.6585365853658537
41,1.0,0.2,20260711,0.42121212121212115,0.5,0.01,0.5,0,0.7317073170731707
41,1.0,0.2,20260711,0.4464285714285714,0.5,0.01,0.5,0,0.6829268292682927
41,1.0,0.2,20260711,0.5851648351648351,0.7032967032967034,0.01,0.0,9,0.6829268292682927
41,1.0,0.2,20260711,0.4285714285714286,0.5,0.01,0.5,0,0.4878048780487805
41,1.0,0.2,20260711,0.5132275132275133,0.6481481481481481,0.01,0.0,9,0.6585365853658537
41,1.0,0.2,20260711,0.4227941176470589,0.7377450980392156,1.0,0.5,8,0.5853658536585366
41,1.0,0.2,20260711,0.3700980392156863,0.6715686274509804,0.01,0.0,9,0.5853658536585366
41,1.0,0.2,20260711,0.5179487179487179,0.7,0.01,0.0,9,0.6341463414634146
41,1.0,0.2,20260711,0.505,0.6475,0.01,0.0,9,0.6097560975609756
41,1.0,0.2,20260711,0.6846153846153846,0.7615384615384615,0.1,0.0,9,0.6341463414634146
41,1.0,0.2,20260711,0.6547619047619048,0.7380952380952381,0.01,0.0,9,0.5121951219512195
41,1.0,0.2,20260711,0.43995098039215685,0.5,0.01,0.5,0,0.5853658536585366
41,1.0,0.2,20260711,0.4117647058823529,0.7034313725490197,1.0,1.0,3,0.5853658536585366
41,1.0,0.2,20260711,0.3310439560439561,0.5,0.01,0.5,0,0.6829268292682927
41,1.0,0.2,20260711,0.44730392156862747,0.642156862745098,0.01,0.0,9,0.5853658536585366
41,1.0,0.2,20260711,0.4461538461538462,0.817948717948718,1.0,1.0,8,0.6341463414634146
41,1.0,0.2,20260711,0.5134803921568627,0.6985294117647058,0.01,0.0,9,0.5853658536585366
41,1.0,0.2,20260711,0.46695402298850575,0.5,0.01,0.5,0,0.7073170731707317
41,1.0,0.2,20260711,0.5209677419354839,0.8516129032258064,1.0,0.0,9,0.7560975609756098
41,1.0,0.2,20260711,0.45,0.6925,0.1,0.5,1,0.6097560975609756
41,1.0,0.2,20260711,0.4301470588235294,0.5,0.01,0.5,0,0.5853658536585366
41,1.0,0.2,20260711,0.6813725490196079,0.8676470588235294,1.0,1.0,6,0.5853658536585366
41,1.0,0.2,20260711,0.41375,0.5,0.01,0.5,0,0.6097560975609756
41,1.0,0.2,20260711,0.6878306878306879,0.8121693121693122,0.01,0.0,9,0.6585365853658537
41,1.0,0.2,20260711,0.49509803921568624,0.6348039215686274,0.01,0.0,9,0.5853658536585366
41,1.0,0.2,20260711,0.4473684210526315,0.6578947368421052,0.01,0.0,9,0.4634146341463415
